video_id,category,video_duration,channel_id,country,dialect,gender,transcript_duration
jg-YYwXY4SE,['Film & Animation'],461,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,381.1422222222222
r-3byCsRXIM,['Education'],1238,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,847.436444444444
kyNyCJwSJhg,['Education'],104,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,76.30577777777776
eIPQ5usx5Y4,['Education'],183,UCM0kS9NuLHU-MVfWfi643eA,UNK,MSA,Male,136.09777777777776
KmRmkJGtUxI,['Education'],3223,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2837.333333333332
23USM1wXKf8,['Nonprofits & Activism'],715,UCgFRkXHwKbPN332qosOqiVQ,EG,MSA,Male,622.4000000000002
thMF_5aePOQ,['Education'],562,UCyMCRjGxNwvNjgiRWlNj8cA,EG,MSA,Male,355.1822222222224
gUJzW1PAfnI,['People & Blogs'],135,UCmQJuL0AAj9E78a0SdmkdoQ,JO,Syria,Female,87.58666666666664
lt0p7HbDkHM,['Education'],389,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,341.16444444444437
7WP61g0Xu9s,['Education'],261,UCj4VaTMg6WVrOA4SIXtZxxQ,SA,MSA,Male,209.09066666666664
9fysguqW-Zc,['People & Blogs'],136,UCK7A46PGMtm3pGnveDRW72w,SA,MSA,Male,84.05333333333336
Mwg85sY6vlw,['People & Blogs'],2505,UCLFxhG3-8bloS720P9YXKcQ,UNK,MSA,Male,2152.826666666665
1j8R0CzON-c,['People & Blogs'],4850,UCLFxhG3-8bloS720P9YXKcQ,UNK,MSA,Male,3894.871111111109
-iU3X5v2SDM,['Education'],385,UCwfKQlyvLDd4Vf-gyr_VisA,EG,Egypt,Female,271.16
baftz9446a0,['Education'],1004,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,886.3466666666667
g-DWngKAfO8,['People & Blogs'],227,UCvGF-1D4tphYPFI2HPITbHg,SG,MSA,Male,167.60000000000005
UkKfLKpyH1s,['Travel & Events'],344,UCHITd2s5ttJ8w-QL9hauBrg,US,MSA,Male,264.7644444444445
kUfhLCkwcm8,['Film & Animation'],210,UCP8-wtdMjoRvxJYbdyjAo7Q,EG,MSA,Male,176.76444444444448
vax6K9csF2I,['People & Blogs'],389,UCae04BMT_0cbHnFA3_XPdRQ,DZ,MSA,Male,280.0533333333334
etF2t0I0ejs,['People & Blogs'],115,UCmQJuL0AAj9E78a0SdmkdoQ,JO,Syria,Female,74.90666666666667
kyAqOMiiCvg,['Nonprofits & Activism'],1262,UCgFRkXHwKbPN332qosOqiVQ,EG,MSA,Male,1108.195555555556
tSVBTOD4HUc,['Education'],243,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,193.42222222222213
F_HXuz_tTP4,['People & Blogs'],439,UChRlLqUi_3XYwRJyPncWh-Q,TN,MSA,Male,370.16888888888894
PEWVrsZNznI,['Education'],1949,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,35.635555555555555
FOf684Sr-Oo,['Education'],392,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,327.69777777777784
e-IaTpzyXkI,['News & Politics'],167,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Female,137.0311111111111
Du1UZ8ChY3U,['Education'],131,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,65.70666666666668
PQ2mC5YBDPE,['News & Politics'],87,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Male,55.18222222222222
cUkizx0Pu-4,['Film & Animation'],442,UCEg4_mU2CqqtQxWwzL_uh-w,QA,MSA,Male,378.7377777777777
1yWU5Q5KOiI,['Nonprofits & Activism'],114,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,85.6
6ymnk2q5tto,['People & Blogs'],495,UCWg4b0qHPGP4C8HN2GlA5LA,KW,MSA,Male,340.872
a2DKD9FHRyg,['Film & Animation'],1018,UCP8-wtdMjoRvxJYbdyjAo7Q,EG,MSA,Male,359.9822222222223
_WMhouUat5c,['People & Blogs'],394,UCIKJa3Rg5Tb3NJ0dYyVZ-hQ,IN,Jordan,Male,350.0151111111112
TqvxsVEqmu0,['Education'],27,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,19.413333333333334
SE5O7Qd3g7k,['Education'],389,UCV68tOw_jR6p_KfvPMhvaJA,SA,MSA,Male,316.942222222222
Tn6u3qEkLgY,['Education'],52,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,39.00444444444445
M8pIq8XeU68,['Education'],530,UCAXU9P5xDWa4xZboXm_5c0g,IQ,MSA,Male,460.3377777777777
rco6398ib9o,['People & Blogs'],2103,UCLFxhG3-8bloS720P9YXKcQ,UNK,MSA,Male,1803.744888888888
xJbnSNZsTuA,['Film & Animation'],661,UCvr9YT7AwMTxKDqou3e_OUQ,TR,MSA,Both,363.3244444444443
K0XgcbuYI70,['Education'],258,UCHxy2iJRdSe4Vsj3nWt7DcQ,EG,Egypt,Female,189.5466666666666
LekI3ku7UH8,['News & Politics'],106,UC-4KnPMmZzwAzW7SbVATUZQ,UNK,MSA,Male,61.831111111111106
vKoXOZn5Pto,['Science & Technology'],56,UCjbEAXhy8db1GD4UmqTiX-Q,EG,MSA,Male,45.99183333333333
-yOikfOVeJo,['People & Blogs'],100,UCEg4_mU2CqqtQxWwzL_uh-w,QA,MSA,Male,73.45777777777776
IePqaJ3Bxko,['Travel & Events'],317,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,255.8755555555555
Uo6kHL01h-g,['Pets & Animals'],16,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,12.728888888888893
SGhAan5sPK0,['Travel & Events'],536,UCnj8VhMd7b2x3k59_vwe4TQ,EG,MSA,Female,407.8044444444442
HZUZE6HBo8E,['Nonprofits & Activism'],991,UCygKPRyx2Ll3cqQzIpFokQg,MT,Libya,Female,855.8044444444442
QO_EyT-qdcc,['Sports'],121,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Male,82.52444444444446
BOz5Bbbxhwc,['People & Blogs'],737,UC3KGR_wGSNuOozXe7qxEV-A,ES,MSA,Male,606.0799999999998
nHnBLA3WBa4,['Education'],459,UCHxy2iJRdSe4Vsj3nWt7DcQ,EG,Egypt,Female,356.2666666666667
64lrhPPGhRE,['News & Politics'],74,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,59.48444444444446
bj4E_CDsfoA,['Entertainment'],388,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,312.9600000000001
KA-YAk2_Z4s,['Education'],86,UCvNvxjcf1LKbDUXNbrHFSlg,UNK,MSA,Female,55.700444444444464
Fdm207J1p8k,['Education'],21,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,15.022222222222226
HjVNQyqSIR0,['Film & Animation'],161,UCEg4_mU2CqqtQxWwzL_uh-w,QA,MSA,Male,131.9111111111111
sWbyFh_24lY,['People & Blogs'],3114,UCLFxhG3-8bloS720P9YXKcQ,UNK,MSA,Male,2695.048888888887
lxAMH_q96lQ,['People & Blogs'],187,UC8ZF2ZJnqmYJFl9pACYQUfQ,UNK,MSA,Male,149.33333333333334
P85be288vmk,['Nonprofits & Activism'],1421,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,1116.4266666666665
mqUizbFpG0k,['Film & Animation'],944,UCGbIR9SwByUdLHaqRWGtdmA,US,MSA,Male,622.6133333333332
ZDzk1N1rTpo,['People & Blogs'],82,UCGWvrerNHKZs26muEuI24QQ,UNK,MSA,Male,50.897777777777776
ZqR1ibY97J4,['Nonprofits & Activism'],1173,UCgFRkXHwKbPN332qosOqiVQ,EG,MSA,Male,1017.5466666666667
yCqnyg9TT4A,['Education'],170,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,100.64
wlx5-njGMrQ,['Education'],146,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,101.04888888888892
CaGA80Q8QZ4,['Education'],222,UCPC9x2YXx6Nzk7cD1sCE8kQ,SA,MSA,Male,188.912
ES3Z3grHajw,['Education'],13,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,11.004444444444443
_RznSIS0iv8,['Education'],90,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,70.9511111111111
Ia-NxVTbPQ0,['Entertainment'],47,UC4TNNcSP_lbqIA4hifBV18Q,MA,MSA,Female,27.59111111111111
6aYa07-PrFs,['Film & Animation'],286,UCP8-wtdMjoRvxJYbdyjAo7Q,EG,MSA,Male,240.96444444444438
x02YByScxGQ,['Pets & Animals'],16,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,11.964444444444444
VRLCJPIuHrk,['Entertainment'],425,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,344.8000000000001
tf3Md4uGqGc,['Howto & Style'],3212,UCmaytXMSTXVgg95j0NPWilQ,EG,Egypt,Female,2290.195555555557
gugagNNxJh0,['Education'],149,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Female,109.6
GQI5XMyW4pA,['Education'],285,UCWIdqSQekeGmUWlSFeCiEnA,FR,MSA,Male,224.5688888888889
RybBsvvDgfQ,['People & Blogs'],273,UCae04BMT_0cbHnFA3_XPdRQ,DZ,MSA,Male,151.9111111111111
7K3AiSfvgEs,['Education'],759,UCWYCGN5KEsXpdE_hnSAH1Jw,GB,Egypt,Male,529.0897777777776
FG6zrBhi2WE,['People & Blogs'],496,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,412.03555555555573
z8djPMxAR0Y,['Howto & Style'],274,UCmaytXMSTXVgg95j0NPWilQ,EG,Egypt,Female,164.0177777777778
d77xRvAa6n0,['Education'],106,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,78.50666666666667
0gi9KwTTS8A,['News & Politics'],280,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Female,191.25333333333344
E2hYc4dmNrk,['Education'],88,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,65.8311111111111
4pK7RI7jt6A,['People & Blogs'],131,UC-afn-MWUkn2hAItCyxVjwA,TR,MSA,Male,86.22222222222223
d6LI67hCijc,['Entertainment'],363,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,291.591111111111
nWB1Jq2v8Bk,['Science & Technology'],237,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,44.764444444444436
evQymAn2Zfc,['Education'],67,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,50.63111111111111
lcnTzBXK2Yk,['People & Blogs'],256,UCn84mm2chcVzNpSoOP7mSkg,GB,MSA,Male,58.062222222222225
IKrbMbAbFFA,['Entertainment'],225,UCoRfeiEkMhcUlPj3273djuA,EG,MSA,Male,26.11555555555555
EtJDVeqvpeU,['News & Politics'],78,UC-4KnPMmZzwAzW7SbVATUZQ,UNK,MSA,Male,50.13333333333333
ZThCuwlAvd0,['Education'],175,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,118.96888888888887
rRwkoeVIGuA,['Travel & Events'],613,UCnj8VhMd7b2x3k59_vwe4TQ,EG,MSA,Female,451.8062222222223
coSJKeqvtoU,['Education'],710,UCHxy2iJRdSe4Vsj3nWt7DcQ,EG,Egypt,Female,565.0844444444443
SVSAIHRtTqg,['Education'],477,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,329.8533333333333
ExpvsiGpHGA,['Education'],23,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,11.644444444444444
DqynLOoDnjo,['Education'],19,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,14.222222222222225
syin38ItZzY,['People & Blogs'],293,UC8ZF2ZJnqmYJFl9pACYQUfQ,UNK,MSA,Male,239.21777777777768
B5E5zo-2uGc,['Education'],97,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,76.35555555555554
yK9Y8Knq064,['Education'],108,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,72.27377777777778
hZ5T0kCM2do,['Education'],228,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,176.97777777777776
br7HC4unDmI,['Education'],2938,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,2603.7066666666665
aVULwwhthJ8,['Film & Animation'],1019,UCvr9YT7AwMTxKDqou3e_OUQ,TR,MSA,Both,373.0488888888887
oiSCjfrIfpM,['Entertainment'],228,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,176.03555555555553
418yzt-PM1s,['Education'],1091,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,935.0222222222226
buDJ3S_IpQ4,['Education'],1715,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1502.2222222222226
liRzaXP__YM,['News & Politics'],264,UCsEMacLSCvA0vEycdSga6_Q,UNK,MSA,Female,180.0088888888889
h0K36Ovjonc,['Howto & Style'],75,UCL27oWaffjCRG4c6q0HBC2A,UNK,MSA,Male,57.913777777777774
6WU1y7Hq204,['Education'],313,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,226.34666666666664
c4c3uD70C18,['People & Blogs'],467,UChRlLqUi_3XYwRJyPncWh-Q,TN,MSA,Male,404.39111111111123
sQLsF6bZdkg,['News & Politics'],86,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,70.80888888888889
JVY0eXed_n0,['Education'],34,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,25.493333333333325
m5eMrJhv3OA,['Education'],63,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,47.64444444444445
ya4d7q6BzkU,['People & Blogs'],243,UCQ2uKU4G9cIAD8REDoauxNw,UNK,MSA,Male,50.50666666666667
oQvPF47nxWo,['Education'],14,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,7.644444444444442
WHoF7l1tgX4,['Howto & Style'],185,UC-F5BiCWh9X5Aj2TQf7hcRQ,SA,MSA,Male,115.1822222222222
kSmp66xF578,['People & Blogs'],107,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,78.93333333333334
yWUxYl3PTqA,['Education'],151,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,112.0
lUge3XMI3z4,['Education'],17,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,11.822222222222226
Ve6ioZPdQec,['Entertainment'],1421,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,1234.1688888888893
0a95JqMC6VQ,['Education'],45,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,34.82666666666667
KGrQW3lPSAw,['People & Blogs'],690,UC3KGR_wGSNuOozXe7qxEV-A,ES,MSA,Male,549.6888888888889
eK4Ik25jG8o,['People & Blogs'],199,UCSky_qvTeoO-c4AHsUSLxWw,DZ,MSA,Male,137.03111111111116
8WEujql8ze0,['Entertainment'],350,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,279.36000000000007
BuMoHnDt9Iw,['Education'],27,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,18.417777777777776
-Htrks6kL6U,['Entertainment'],357,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,286.5599999999999
XJQAYVxGQX0,['Travel & Events'],639,UCnj8VhMd7b2x3k59_vwe4TQ,EG,MSA,Female,543.4755555555555
IJ5LBnYB3m0,['People & Blogs'],223,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,169.6711111111111
kuzzYaToZ1A,['Education'],110,UCokhouEcwFerhslnAMPT7-g,DE,MSA,Female,80.26666666666667
llFLWORsfdc,['Education'],21,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,14.168888888888883
LXDVyfXWNCM,['Film & Animation'],607,UCwzfz8LZn8gM7r6OYLvy6vw,AE,MSA,Both,435.7333333333335
RNjqHinRK7I,['Film & Animation'],906,UCwzfz8LZn8gM7r6OYLvy6vw,AE,MSA,Both,658.648888888889
x-Vp_scSxQI,['Education'],152,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,108.99555555555555
HNa_WJlylyA,['Nonprofits & Activism'],1456,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,1128.138666666667
9ZWMbaSZC4c,['Entertainment'],335,UC-xMMM4t_lRdczClvDQRLTA,EG,MSA,Male,232.32
fjUJSsLnLdk,['People & Blogs'],416,UCdZHADtuHbv1lfhctgZk8-Q,LB,MSA,Male,7.777777777777778
1VGbZ7CUwe8,['People & Blogs'],286,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,202.18666666666667
x0OSE-hOEoE,['Education'],1899,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1681.9555555555555
m-xw-M78E_E,['Film & Animation'],220,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,171.96977777777772
m8nSJ7TaQpo,['Nonprofits & Activism'],1723,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,929.9457777777776
m0XdR_QjCTw,['People & Blogs'],526,UCWg4b0qHPGP4C8HN2GlA5LA,KW,MSA,Male,153.34666666666666
5z1kAKbKbCE,['Film & Animation'],96,UCwzfz8LZn8gM7r6OYLvy6vw,AE,MSA,Both,56.37333333333334
FAWan1he8Jw,['People & Blogs'],2014,UCahYlNszeMy_PHffYvgAOHg,JO,MSA,Male,1692.52088888889
uTk8Pbe90sc,['Nonprofits & Activism'],76,UCBTKRUZ0I2yz4DqWX2t_gXA,SA,MSA,Male,52.51111111111115
G1BdcD3XaJY,['Film & Animation'],405,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,297.8888888888887
pEO649iptIg,['Education'],120,UCAXU9P5xDWa4xZboXm_5c0g,IQ,MSA,Male,98.82666666666664
eyzhaCa3560,['People & Blogs'],215,UCWR_IQcvN3Un2yejV89VDdw,UNK,MSA,Male,137.0133333333333
fajES3-TBmY,['Education'],1634,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1431.555555555556
j0-kdnr1mEg,['Education'],49,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,38.00888888888889
eYpefK407U4,['Education'],314,UCXvgBTDHlCowFXsdcr_WqjQ,IL,MSA,Male,59.14666666666667
4_eBYgYtCbk,['Entertainment'],424,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,345.6177777777778
flCJmeITuIo,['Education'],243,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,167.03999999999996
btgnvDvfRO0,['Entertainment'],372,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,299.3777777777777
VpXBOAGE6Cs,['Education'],282,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,200.79466666666661
qq5VJYnoKcg,['Education'],424,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,372.08888888888885
uXeDmPQY0Fs,['Education'],930,UCZm30ctfRmC7G4Jv8dnsd8g,GB,MSA,Male,746.4177777777772
P4FKdD3vUNU,['Science & Technology'],603,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,222.8622222222224
DmOCRE1s6zo,['Education'],447,UCHxy2iJRdSe4Vsj3nWt7DcQ,EG,Egypt,Female,349.75999999999993
VpXxRXtrSho,['Entertainment'],324,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,256.7288888888889
1HiAQb1CcJA,['Travel & Events'],812,UCsL1LiLl2UfdKBD_QUDfgaA,SA,MSA,Female,709.8035555555551
K0GmA65-dJ8,['People & Blogs'],201,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,147.67999999999995
h509r-sBxJg,['Film & Animation'],110,UCwzfz8LZn8gM7r6OYLvy6vw,AE,MSA,Both,58.73777777777778
93-ZlblHxCk,['Entertainment'],432,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,353.95555555555535
y5s8weYfa1I,['News & Politics'],78,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,63.18222222222222
tWiDVucSexE,['People & Blogs'],32,UCKQIefGkPnb0URKnkJdAs6A,SA,MSA,Male,26.72
a63hTWeatZI,['Education'],110,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,88.42666666666666
pW-HAnYM0zo,['Entertainment'],364,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,290.9155555555556
iXaz_iWikr0,['People & Blogs'],122,UCWg4b0qHPGP4C8HN2GlA5LA,KW,MSA,Male,67.34222222222222
1XTdm_HktLA,['Education'],232,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,184.5688888888889
or87b5KCkpw,['Entertainment'],123,UClTpEOlzRS7uEiLnjKuoihQ,UNK,MSA,Male,78.19999999999997
0dcU-Jfz-VE,['Film & Animation'],194,UCGbIR9SwByUdLHaqRWGtdmA,US,Lebanon,Male,129.38666666666666
YB-sKuJNig0,['Travel & Events'],1016,UCsL1LiLl2UfdKBD_QUDfgaA,SA,MSA,Female,897.6675555555557
qPyQ_mhxbcs,['Education'],2300,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2009.7777777777787
weyd7cAy7qg,['People & Blogs'],434,UCIKJa3Rg5Tb3NJ0dYyVZ-hQ,IN,Jordan,Male,357.751111111111
vHThqTILy0Y,['People & Blogs'],369,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,294.63111111111107
7MJ3wdlJsiE,['Science & Technology'],56,UCjbEAXhy8db1GD4UmqTiX-Q,EG,MSA,Male,44.46222222222222
ZRm6LsCbX-c,['Education'],97,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,64.99555555555554
D_w5qD6JnaE,['Entertainment'],154,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,93.6
AzpK7v8U-RQ,['Film & Animation'],217,UCvpxadZnazN3EomkbiPtBGg,EG,MSA,Male,157.9199999999999
GcR47MYzlVE,['People & Blogs'],149,UCmQJuL0AAj9E78a0SdmkdoQ,JO,Syria,Female,80.17777777777779
KRz3ZqY59Oo,['Science & Technology'],47,UC16RqtcbXZUE0mMoBZzgJ9g,NL,MSA,Male,32.272888888888886
3QF8IAAeN4w,['Travel & Events'],560,UCsL1LiLl2UfdKBD_QUDfgaA,SA,MSA,Male,435.9599999999997
OPjvd_AMGVQ,['Pets & Animals'],21,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,16.675555555555555
jRYQE8x0jC0,['Nonprofits & Activism'],37,UC1WKcnMr4eY7FTKbPmlt_RA,DZ,MSA,Male,26.4
DfpBFiJzsk8,['Entertainment'],370,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,294.50666666666666
hSPuY1iCOyQ,['People & Blogs'],168,UCdZHADtuHbv1lfhctgZk8-Q,LB,MSA,Male,10.933333333333335
qVgdKsdIb8M,['Education'],59,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,43.05777777777778
ppLoPKCEaZw,['Education'],204,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,121.42222222222223
UOa7G-ZPhTQ,['Film & Animation'],204,UC9AGtdHF1KIrx_ql9INA8cg,UNK,MSA,Female,147.73333333333332
lmS7H1VH2iE,['Education'],350,UCj4VaTMg6WVrOA4SIXtZxxQ,SA,MSA,Female,308.9431111111112
rIOQYxNnJ6o,['People & Blogs'],2009,UCahYlNszeMy_PHffYvgAOHg,JO,MSA,Male,1654.768888888888
8BfeYl9WPfw,['Nonprofits & Activism'],44,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,26.63111111111111
ZoHCqHAO4Ws,['Education'],75,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,53.04533333333333
pS6eY5wOHcA,['Education'],174,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,139.30666666666664
wR_T17UC5VM,['Howto & Style'],1065,UCmaytXMSTXVgg95j0NPWilQ,EG,Egypt,Female,533.8666666666667
JEIzra7juAo,['Education'],16,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,7.057777777777778
TmiMkPlJkTM,['Education'],1820,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1588.888888888889
leDs8A_qVlQ,['Entertainment'],169,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,121.35111111111112
KGLFBvU6MFU,['Education'],220,UCgP2yn5u0MdfiQcOWeRovvA,GB,MSA,Male,135.2755555555556
NRylxk7UVtc,['People & Blogs'],220,UCK7A46PGMtm3pGnveDRW72w,SA,MSA,Male,192.49777777777786
vX2S5Q1lYLA,['Education'],297,UCj4VaTMg6WVrOA4SIXtZxxQ,SA,MSA,Female,259.6008888888888
NucihY7w6I0,['People & Blogs'],4231,UCLFxhG3-8bloS720P9YXKcQ,UNK,MSA,Male,3410.4017777777754
YFpzPVn3DjY,['Nonprofits & Activism'],646,UCgFRkXHwKbPN332qosOqiVQ,EG,MSA,Male,561.6879999999999
_iYa3T5Ap-M,['Howto & Style'],1268,UCmaytXMSTXVgg95j0NPWilQ,EG,Egypt,Female,630.1333333333336
jCSRP8dBnpE,['People & Blogs'],411,UCIKJa3Rg5Tb3NJ0dYyVZ-hQ,IN,Jordan,Male,342.2577777777777
33i58dCWGWE,['Science & Technology'],52,UCgnxoUwDmmyzeigmmcf0hZA,US,MSA,Male,38.55822222222222
DMzuZS0fjn4,['Entertainment'],291,UCErJ_1I8GnjxWjVqAGT1x6Q,DZ,MSA,Male,161.79555555555555
xig2IGaTdcU,['Entertainment'],163,UCK7A46PGMtm3pGnveDRW72w,SA,MSA,Male,138.59555555555556
dRy3lXrAdoU,['Education'],259,UCXvgBTDHlCowFXsdcr_WqjQ,IL,MSA,Male,205.26222222222214
8ateaRX_VB0,['Education'],1648,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1459.2888888888888
8VbuJOwWvcQ,['Film & Animation'],167,UCGbIR9SwByUdLHaqRWGtdmA,US,MSA,Male,114.48888888888888
KTJSzjprTzU,['People & Blogs'],378,UCLFxhG3-8bloS720P9YXKcQ,UNK,MSA,Male,308.26666666666665
dy_XAMUZLnA,['Education'],598,UCj4VaTMg6WVrOA4SIXtZxxQ,SA,MSA,Female,509.2853333333335
X4J9jE6TFt0,['Entertainment'],311,UClTpEOlzRS7uEiLnjKuoihQ,UNK,MSA,Male,191.4488888888889
32uWa8UTYxQ,['Nonprofits & Activism'],1387,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,1133.9724444444444
Fgr82sCkM40,['People & Blogs'],182,UCSky_qvTeoO-c4AHsUSLxWw,DZ,MSA,Male,126.2577777777778
23xro8rcLIg,['Education'],1014,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,758.3333333333333
M8nAibjO8Wg,['Education'],227,UCXvgBTDHlCowFXsdcr_WqjQ,IL,MSA,Male,164.71111111111108
ElEBgdQnaAg,['Pets & Animals'],15,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,11.555555555555555
xWDHDcKOblw,['News & Politics'],311,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Female,222.89777777777786
Gr9tTrJv9d0,['Film & Animation'],222,UCkNnV4rdNjBih3jM0ehoRUQ,EG,Egypt,Female,148.62222222222226
7WqZ-zAQveg,['People & Blogs'],303,UC8ZF2ZJnqmYJFl9pACYQUfQ,UNK,MSA,Male,203.16444444444446
a4kY3osoH40,['News & Politics'],112,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Male,82.96799999999998
