video_id,category,video_duration,channel_id,country,dialect,gender,transcript_duration
0VbKEfQW6Cw,['Gaming'],226,UCW3Q1msThra1eDEMTd9fwog,SA,Syria,Male,182.98666666666668
fDzYd6jjbls,['Entertainment'],269,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,238.9333333333333
m-ug1Bw1a6I,['Film & Animation'],105,UCvAIjY994MvAGnqHl930IKQ,SA,Saudi Arabia,Male,72.51022222222224
FORC_z9SqhE,['People & Blogs'],1439,UCsRG4m1eXaAsSVEMAagmqEw,JO,Jordan,Female,263.1413333333331
LyhDF8dQLF4,['Entertainment'],646,UCtAUHu0stm1w5Sw_m1CaIKw,SA,Saudi Arabia,Male,219.6862222222221
83QXZxLrwo8,['Film & Animation'],50,UCXqghIlkDnDwyucJe7gJ-Ug,MA,MSA,Both,32.800000000000004
Ng28p7MbL1Q,['Entertainment'],237,UCYJye5D4xXhDptsbxc7-mBQ,SA,Sudan,Male,179.2711111111111
3qtos1Bu3yo,['Film & Animation'],206,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,146.32888888888888
E2XvYGq7SBk,['Education'],179,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,116.92444444444445
YzYIbObRj6c,['Entertainment'],435,UCtAUHu0stm1w5Sw_m1CaIKw,SA,Saudi Arabia,Male,272.1422222222223
1rwzU-2ex2k,['Education'],2955,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2593.026666666665
EUPPhVZTctw,['Education'],156,UCAXU9P5xDWa4xZboXm_5c0g,IQ,MSA,Male,93.68888888888887
uUqHrKSUTMQ,['People & Blogs'],173,UCmQJuL0AAj9E78a0SdmkdoQ,JO,Egypt,Female,128.14222222222222
1zN61hdGTIE,['Education'],665,UCIKJa3Rg5Tb3NJ0dYyVZ-hQ,IN,Jordan,Male,563.1066666666665
bDZ21bx6Xho,['Education'],439,UCj4VaTMg6WVrOA4SIXtZxxQ,SA,MSA,Female,363.9813333333333
SR3TUTpD_9Y,['Science & Technology'],226,UC6uDLUcZA_citnotSu4isWA,AE,MSA,Female,174.42666666666665
qg7OROQFSrQ,['People & Blogs'],1174,UCTRGcT1KQVoQA1vdNLlbjhw,KW,MSA,Both,851.1155555555557
dHPaFJiiKJE,['Nonprofits & Activism'],312,UCdwhBZtDHlFFqjc2hsoitMw,EG,Egypt,Male,276.37333333333333
oOVr4GjcZfA,['Nonprofits & Activism'],211,UC1WKcnMr4eY7FTKbPmlt_RA,DZ,MSA,Male,124.92444444444445
JCfR6ALF_Ys,['People & Blogs'],163,UCmQJuL0AAj9E78a0SdmkdoQ,JO,Egypt,Female,92.58666666666667
4xCnBxpg_04,['Nonprofits & Activism'],411,UCubgpaK2N08IKa1biOQPL1Q,EG,Egypt,Male,331.47111111111116
opXRQZ2NBC4,['Film & Animation'],484,UCM7ksqsk1g1SV43AUd1Xpiw,EG,MSA,Both,299.43022222222237
RVW_owHkj-I,['Education'],133,UCkt2A4st8CZl8ZHgDRCvNmQ,JO,MSA,Female,44.96888888888889
FjsB66yZurY,['Education'],788,UCuLR4dh8_06LH858SLdMy2g,DE,Lebanon,Female,17.42222222222222
aiXrGrN-Fx8,['Science & Technology'],72,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Male,1.7777777777777777
PLAGnMyYxsw,['Education'],384,UCH9KjOnNooKaD3Hyz0JzgTg,UNK,MSA,Male,262.14222222222213
td9oLF4wLps,['News & Politics'],1649,UCelk6aHijZq-GJBBB9YpReA,GB,Multiple,Both,1056.0533333333335
G8bv9QnxD68,['Autos & Vehicles'],350,UCPAvyHbqb4Ei7O2DGnmryPg,IQ,Iraq,Male,239.11111111111103
F07CQ_mWIcI,['Entertainment'],670,UCtAUHu0stm1w5Sw_m1CaIKw,SA,Saudi Arabia,Male,98.72
P6_c7nhda58,['Education'],278,UCXvgBTDHlCowFXsdcr_WqjQ,IL,MSA,Male,217.76
Ddaov_n0GLI,['Education'],196,UCYBqTPY8lIfx2t5Y_irqESQ,IL,MSA,Both,93.32711111111112
pT8Qh8GHsiU,['Education'],2440,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2163.555555555557
TTJkfrmkxWA,['People & Blogs'],367,UCmb05qivP5akVlpmzIaie4w,EG,MSA,Male,185.21066666666667
i9dav5aMvLM,['People & Blogs'],342,UCjX3CVVmXkH9k8ilVaNn5MQ,SA,Saudi Arabia,Male,266.36266666666677
VW-pBNLDRik,['People & Blogs'],45,UCCh7e70DcwefJVuA2ta76Sg,EG,Egypt,Male,25.76
j4S7p4Efdm0,['Education'],28,UCa7lQu3RM6p88h4KOfTpqWA,MA,MSA,Male,20.888888888888886
oZ5d7zYg1uU,['People & Blogs'],374,UCGKI00Yh4P1gEOw8uVVL8vQ,FR,MSA,Female,201.1288888888889
mLke79RaG_Q,['Entertainment'],249,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,221.29777777777767
DbKtBBkA3kY,['Education'],308,UC-fT6wIb2N5-fZexR_eBRyA,EG,Egypt,Male,267.7511111111112
P3O3QDbhhQE,['People & Blogs'],281,UCEP0yHA8exEMtY7f_GtYfAA,CA,Jordan,Male,226.44444444444431
0Wiyc3t3WRA,['Entertainment'],175,UCRALvUy1162YDJZk_uO9ayQ,AE,MSA,Female,107.37777777777781
ixNuWFqjXuo,['Education'],640,UCH5_UozlUHjFI59L5Oh7I6A,UNK,MSA,Both,401.1200000000003
-n1M7T6lqsM,['Entertainment'],275,UC3bZNgVPRAxTfGk4jNrIeug,IT,MSA,Female,91.16444444444444
IfT95lza_Qc,['Film & Animation'],32,UCmN1i-O8AI1Jvsig6lBE82Q,UNK,Egypt,Both,20.622222222222227
JL6VS_J5s90,['Entertainment'],271,UC6E13U6cZmwpfGVwBgC4isQ,EG,MSA,Male,10.666666666666668
yF5cMLhigK8,['Howto & Style'],1180,UCMNZqvP-v1bRciq47llCLJg,UNK,Egypt,Female,786.6417777777777
zbEEXx_WezE,['Howto & Style'],69,UCGrJeplgMLleRS6952ZxfTg,UNK,Egypt,Male,58.86222222222222
rzJ6awPh-fQ,['Nonprofits & Activism'],148,UC1WKcnMr4eY7FTKbPmlt_RA,DZ,MSA,Male,98.15111111111112
QLUoZTzcNfQ,['Film & Animation'],747,UCM7ksqsk1g1SV43AUd1Xpiw,EG,MSA,Both,510.7093333333335
-9JCufXziD8,['Science & Technology'],489,UCJdRnkpO-mvBq5VyE9n0scw,GB,Jordan,Male,369.8044444444445
WVBm3IUer0s,['Education'],487,UCs6snOU_JwVCwZpMh-quGww,PS,MSA,Male,361.68888888888875
B-xhhHBmAis,['Entertainment'],691,UC_-xAysVOzD1BgkZQByH4mg,EG,Egypt,Male,128.58666666666664
G7SeKs1Uqvs,['People & Blogs'],298,UCEP0yHA8exEMtY7f_GtYfAA,CA,Jordan,Male,202.4933333333333
2SxKmdR5OS8,['Entertainment'],86,UCv9oAJoQVl2KeIz5bB2aYHw,KW,MSA,Male,68.97155555555557
1HYQNAmPV8w,['Entertainment'],163,UC3U1h3JuBRmIouA4jcsBdew,YE,MSA,Male,110.1333333333333
87Xg76peB30,['Entertainment'],154,UCDH1Ae7z5Tl1nMdYEdIxRbA,SA,MSA,Male,107.30666666666669
KNmUUPVJ1RU,['Entertainment'],601,UCu3gicWsMefh35_qGS1Z71Q,EG,Egypt,Female,471.5555555555555
kKXV1kflKd0,['Education'],2414,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2132.0000000000023
BoMYbiTQuTI,['Film & Animation'],205,UCcvreMByHk0HdYXnSjC7bVg,SA,Jordan,Male,79.67999999999998
rHmCGzWMSdA,['People & Blogs'],391,UCmb05qivP5akVlpmzIaie4w,EG,MSA,Male,333.16444444444437
p8tvjsjlQug,['Education'],132,UCngY1dGAfuUIQVhWUx_Rulw,UNK,MSA,Male,114.53066666666668
F7mjKETnnus,['Education'],1395,UCHr_zjenUjU7G1NXegSMHPg,MA,Algeria,Male,255.78666666666646
B0hRzl6gEVI,['Howto & Style'],125,UCYZOPgXvhkBzpenrv-19NoQ,MA,Morocco,Male,106.16888888888893
eBANRo6SIfI,['Entertainment'],160,UCDH1Ae7z5Tl1nMdYEdIxRbA,SA,MSA,Male,125.7422222222222
hI9OQ6T66NU,['People & Blogs'],1256,UCahYlNszeMy_PHffYvgAOHg,JO,MSA,Male,952.2319999999997
VyrzyGfTIzQ,['Science & Technology'],465,UCPl8bGXDl40sRqQP-KBq7bg,YE,MSA,Male,315.4355555555555
8ry_XN02id8,['Entertainment'],336,UC0paVC1GTzkHrMWBcGtf85g,AE,MSA,Male,203.82222222222214
7LjG2NnQBrQ,['People & Blogs'],130,UCkt2A4st8CZl8ZHgDRCvNmQ,JO,MSA,Female,46.52444444444446
onpMHr2z6-M,['Sports'],272,UClpx3Wo_sJ-M0rrXOKlnSRA,MA,Morocco,Male,127.3022222222222
iZgaLBpX_9U,['People & Blogs'],654,UCK7A46PGMtm3pGnveDRW72w,SA,MSA,Male,549.9262222222222
8llasQfmGHk,['Gaming'],398,UCPR5eB67xaPNWfDpK2bkWlg,EG,Egypt,Male,325.84888888888895
F53SLguRZzY,['Education'],392,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,339.94311111111097
Q-EFYD_xfOc,['Science & Technology'],697,UCZJSzPus5y-_Z-jzfAEw6XA,EG,Egypt,Male,569.4044444444443
ClrvhdspBHE,['Science & Technology'],94,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,Jordan,Female,1.7777777777777777
sLVD0dSZI_w,['People & Blogs'],83,UCjRKBYmLqdJLt8dgjYAOaBA,SA,Syria,Male,70.14666666666668
CJ2NHUEJqwk,['Film & Animation'],97,UCVjAUYDzNh8OxezgGf8Lb2g,LB,Lebanon,Female,48.63999999999999
UCUzx6_p1cg,['Entertainment'],384,UCELlD73qXNSLer89raz-nKA,EG,MSA,Male,260.8773333333333
R_YSgSIukZk,['Science & Technology'],173,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Male,1.7777777777777777
2LaIBgvzIRY,['People & Blogs'],125,UC2mcPN2YDX31oaLnfZScx_g,UNK,MSA,Both,64.7288888888889
fdEnS4bgje4,['People & Blogs'],164,UCDH1Ae7z5Tl1nMdYEdIxRbA,SA,MSA,Male,126.97333333333334
nRAu2-DNSgs,['Science & Technology'],280,UC6oBYYEkVKCKp4so8rH68BA,UNK,Egypt,Male,205.15555555555562
H8AlbJC8r8U,['Howto & Style'],2000,UCyvk_lo0codsbB8oWL6xUBA,QA,MSA,Male,1747.7333333333331
PJY50mzESa8,['Entertainment'],131,UC1N_Yuz6eHkX39hb1qtrtkQ,US,Egypt,Male,91.17777777777776
EDzh8hgkJFs,['Entertainment'],116,UCezzgfySwb2mDAQn8OakGSg,LB,Lebanon,Female,90.79111111111106
z5WJ5N9D-gM,['People & Blogs'],137,UCjxcF4A7pCyWsuJcZOymF_g,EG,Egypt,Female,112.10488888888888
9TnnIPhqrF4,['Science & Technology'],31,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,Jordan,Female,2.72
Nd_IMMDpPyM,['News & Politics'],1164,UC-ZTjzgyZmIRoQlUfgYraMw,EG,MSA,Male,638.3902222222226
XgoUWwvxIck,['People & Blogs'],174,UCmQJuL0AAj9E78a0SdmkdoQ,JO,Egypt,Female,116.12444444444445
fJDl5xfL3K4,['People & Blogs'],93,UC-xMMM4t_lRdczClvDQRLTA,EG,MSA,Male,35.626666666666665
KYLRZMAnX4I,['News & Politics'],1236,UCkQ1R6sMjz3C7wA_dajGi2g,EG,Egypt,Male,1056.3111111111114
pyzLjh0c1Q8,['Education'],845,UCMM7pqZRzJIWk-YZiH5eKIg,AE,MSA,Female,631.1902222222222
yqGJXPSMoZQ,['Howto & Style'],319,UCFNcs7OGKnD6N1LZbAKePhg,EG,Egypt,Male,58.852444444444465
U4l4538AF1o,['Education'],1578,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1399.4666666666674
acepAmGcEWU,['People & Blogs'],801,UCWg4b0qHPGP4C8HN2GlA5LA,KW,MSA,Male,30.222222222222207
rO5-kqWmvxE,['People & Blogs'],294,UCnCXQbOl1SptP7BEcXvF4Xw,EG,MSA,Female,247.7493333333333
HeqKMiV46HY,['Entertainment'],243,UCC4OggoaSZ301qQ0afEM_zw,SA,Saudi Arabia,Male,186.7733333333333
l0Ay9s9X-Tg,['Entertainment'],172,UC1N_Yuz6eHkX39hb1qtrtkQ,US,Egypt,Male,128.44444444444446
wd-SkWwU6yY,['Entertainment'],618,UCtAUHu0stm1w5Sw_m1CaIKw,SA,Saudi Arabia,Male,314.1688888888889
4j-yXc0WZsc,['Science & Technology'],282,UC6uDLUcZA_citnotSu4isWA,AE,Syria,Female,185.03555555555562
OTBD0DyJDXM,['People & Blogs'],717,UC1WW0RtHF36wv9IrD-fj2xg,RU,MSA,Male,590.2951111111112
Vy1oxiCWBLU,['Travel & Events'],660,UCnj8VhMd7b2x3k59_vwe4TQ,EG,MSA,Male,555.496888888889
8NeOsnXjiXk,['Education'],1265,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,941.1822222222228
5v7OIjVK8t8,['Film & Animation'],243,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,144.9422222222222
JPHqbnr9-8c,['Entertainment'],405,UCezzgfySwb2mDAQn8OakGSg,LB,Lebanon,Both,334.11555555555543
bQQrdFlqo2A,['Gaming'],469,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,87.90133333333333
ruCue-e7_PE,['Nonprofits & Activism'],1386,UCubgpaK2N08IKa1biOQPL1Q,EG,Egypt,Male,1091.3200000000008
wZTf0-txB_4,['Education'],113,UCngY1dGAfuUIQVhWUx_Rulw,UNK,MSA,Male,99.45244444444448
fTBDNoSnDgg,['Science & Technology'],791,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,661.2026666666667
K6LOMT7vb5w,['Comedy'],164,UCzLu9vEc086jxlz-TBtJLBg,CA,Syria,Male,96.87111111111112
a43hL0ryd50,['Education'],515,UC25YkkecBsE8pTPsP8vQnfw,EG,Egypt,Male,298.85777777777764
L7nKb6aISlY,['Film & Animation'],205,UCGbIR9SwByUdLHaqRWGtdmA,US,Lebanon,Male,150.29333333333332
Sqn1p7OvPj0,['Education'],189,UCOOAWOh8iRJId3GgU3eqJGA,LB,MSA,Male,136.0533333333333
ggRsQamABc4,['Nonprofits & Activism'],316,UC4fJUWVokaxLkupJm5afvQw,UNK,MSA,Male,203.392
F6lPDvtzmt8,['Film & Animation'],203,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,138.02666666666667
4HRlOVaE-Ys,['People & Blogs'],482,UCe6eisvsctSPvBhmincn6kA,AE,Jordan,Both,54.43555555555553
dpSE3RxHNLA,['Education'],2302,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2019.2000000000025
CB_wo4LhjEM,['Education'],723,UCj4VaTMg6WVrOA4SIXtZxxQ,SA,MSA,Male,629.6435555555549
LRhlql4Om-Q,['Entertainment'],117,UCoz74vcruusxrRx4W84eBuA,LB,Lebanon,Female,61.6
Pz5UQ5hk2A4,['Education'],2572,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2277.3333333333358
_kwGCfvQuD0,['Science & Technology'],156,UCPl8bGXDl40sRqQP-KBq7bg,YE,MSA,Male,93.31999999999996
8le6SPj_cQ0,['Travel & Events'],1592,UCF1QkOrhIPdfQgIlEKIKMoQ,SA,Saudi Arabia,Male,319.3688888888889
EidSPW4Kbt4,['Education'],224,UClSR6-Fk9NMZAhRG5EZ58mA,EG,Egypt,Female,130.66666666666646
SadRgDMlqn8,['Education'],170,UCofmrzzjWXkIi_WYsSS_k4g,EG,Egypt,Male,116.7555555555555
ab_LTD0cjGY,['People & Blogs'],91,UCYKE8ouLHt_I15gDDH5K24Q,MA,Morocco,Male,49.38666666666667
M_Zu6s65_Wc,['Howto & Style'],421,UCqnXemllgxWWX0en8yd1FjQ,MA,Egypt,Male,330.5066666666665
OG3lNCbCQ8w,['Entertainment'],876,UCtAUHu0stm1w5Sw_m1CaIKw,SA,Saudi Arabia,Male,511.8577777777773
4ebg21T12DI,['Education'],88,UCngY1dGAfuUIQVhWUx_Rulw,UNK,MSA,Male,70.57777777777778
F9caCXAUxRM,['Science & Technology'],266,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,147.69777777777776
dVFfMKKOoAU,['Science & Technology'],102,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Male,1.7777777777777777
J9bldhAJK_I,['Entertainment'],152,UC7imkfj6c9QRQGPOsnwF7sA,SA,Iraq,Male,101.40444444444445
QdyU00buuAE,['People & Blogs'],211,UCSky_qvTeoO-c4AHsUSLxWw,DZ,MSA,Male,152.39111111111112
XZDvDfZKGW4,['Entertainment'],292,UCELlD73qXNSLer89raz-nKA,EG,MSA,Male,183.08
8H8806XIk8Y,['Science & Technology'],143,UC1jmft-l-jjwJR3MBvwqjxQ,DZ,Algeria,Male,62.222222222222214
8N5t6ETzekM,['People & Blogs'],885,UCLj8UFOcdFrvlh24Lw7jrgA,EG,Egypt,Male,9.742222222222221
L-WF6eMgVec,['Entertainment'],60,UCRBWpRD5w7jN4Oq7MUyDYxg,FR,Syria,Male,46.64888888888889
vWjVEp4cklw,['Film & Animation'],180,UCXDSo9gT2dvL2mFAsQVjaJA,EG,Egypt,Male,111.91111111111113
EQQGFZTm854,['Nonprofits & Activism'],246,UC1WKcnMr4eY7FTKbPmlt_RA,DZ,MSA,Male,174.8088888888889
XxLMYiU8Gww,['People & Blogs'],132,UClpx3Wo_sJ-M0rrXOKlnSRA,MA,Morocco,Male,92.48
NtXdFTzoeNA,['Education'],427,UC1mYvNq891l1cgk2JmJgsSw,KW,Jordan,Female,315.84444444444426
KGVFdFzN4v0,['Film & Animation'],468,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,375.7466666666666
zRUCh-tNmFw,['People & Blogs'],124,UCPAvyHbqb4Ei7O2DGnmryPg,IQ,Iraq,Male,80.8888888888889
R98ZQPHBggE,['Film & Animation'],227,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,151.80444444444444
IqpVyw1bVKU,['Entertainment'],377,UC1N_Yuz6eHkX39hb1qtrtkQ,US,Egypt,Male,144.60444444444445
77FwQKPEiQw,['People & Blogs'],642,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Egypt,Male,338.6666666666668
7AkNgn3_cY8,['Travel & Events'],489,UCEP0yHA8exEMtY7f_GtYfAA,CA,Jordan,Male,167.55555555555554
L__8mWIs3tw,['Sports'],297,UCS6BP9vgDoOBcLkrEjwHOeQ,EG,Egypt,Male,249.83111111111103
WyrxSQMmTWM,['Education'],948,UCj4VaTMg6WVrOA4SIXtZxxQ,SA,MSA,Male,63.7688888888889
Rfd6p1w5NWY,['Entertainment'],1158,UC-pMCvSsH_ZfbPrIt4lDzuw,KW,Kuwait,Male,298.18666666666667
S_wkn5rsFro,['Science & Technology'],591,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,463.3937777777777
NjIlRxKKW-U,['Science & Technology'],646,UCduXO23t0rIZwjrw078QV4Q,TR,Syria,Male,424.16
3ybxBVPbjf0,['People & Blogs'],400,UCuOJPMnRiXMgdhFdFIBntog,EG,Egypt,Male,332.1333333333332
azcZkKJS-Xc,['Science & Technology'],61,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Male,2.5866666666666664
_ZG61OKEpiA,['Film & Animation'],531,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,329.5866666666668
vd1OwfXknQY,['Sports'],111,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Multiple,Both,75.39999999999998
Sd6MMUMrQt8,['Film & Animation'],195,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,144.48
QxoVQC87ecE,['Entertainment'],603,UC-pMCvSsH_ZfbPrIt4lDzuw,KW,Kuwait,Male,227.2
QAx5YU6QZPg,['Education'],236,UC4hjKa7Y8NqrTdX-KG6PECA,SY,MSA,Both,58.897777777777776
VmAbL4tubb8,['Entertainment'],933,UC-pMCvSsH_ZfbPrIt4lDzuw,KW,Kuwait,Male,81.17333333333333
HDRGZQRtG5Q,['Howto & Style'],367,UCNNJ9XBAqm9_ZXTazI3dWGg,EG,Egypt,Male,108.84888888888884
Z1jFdet-AZU,['People & Blogs'],614,UCjxcF4A7pCyWsuJcZOymF_g,EG,Egypt,Male,489.711111111111
evYySmb0wVs,['News & Politics'],1394,UCelk6aHijZq-GJBBB9YpReA,GB,Sudan,Female,524.5831111111113
drSHgKq-Eaw,['Film & Animation'],130,UCsSYs-pmowdPPugwB0slOBQ,US,Egypt,Male,97.81333333333336
fliREdnviik,['Education'],225,UCch39PUJpzpABY-B38wTU9g,MA,MSA,Male,163.8942222222222
qxKfcpMfjOI,['People & Blogs'],6516,UCc8aTmqEo2FU5YZVBwFhNdA,US,MSA,Male,4879.632000000013
w4yDxlwaDos,['Gaming'],105,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,70.54222222222222
CihSdk5svxE,['People & Blogs'],232,UCErUqpoVv5Qu2siuVaoFqiA,EG,MSA,Male,57.89066666666667
ngr9YAPGpqo,['Science & Technology'],112,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,Jordan,Male,1.7777777777777777
OfiSyIMby84,['News & Politics'],133,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Syria,Both,49.70400000000001
83sBBZgzP1A,['Film & Animation'],332,UC3bZNgVPRAxTfGk4jNrIeug,IT,MSA,Female,85.53777777777779
bvjc6JS5fUg,['Entertainment'],427,UC-4KnPMmZzwAzW7SbVATUZQ,UNK,Kuwait,Male,280.5333333333334
H58PEnMFx6o,['Film & Animation'],168,UCmN1i-O8AI1Jvsig6lBE82Q,UNK,Egypt,Both,131.4133333333333
2ij3Jh0QKCA,['People & Blogs'],183,UCjxcF4A7pCyWsuJcZOymF_g,EG,MSA,Female,153.67466666666672
uvki381vOQE,['Entertainment'],108,UCezzgfySwb2mDAQn8OakGSg,LB,Lebanon,Female,85.8133333333333
0xK0YCRuAeo,['Education'],322,UCXvgBTDHlCowFXsdcr_WqjQ,IL,MSA,Male,266.8977777777779
AG4Tru7HEg4,['Education'],878,UClSR6-Fk9NMZAhRG5EZ58mA,EG,Egypt,Male,672.5546666666695
MtVp4hGkQ4I,['Education'],2543,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2248.8888888888896
dkX92yTQGGE,['Education'],172,UCQ8y2ThBHkPT_E6p9GB-1uw,UNK,Morocco,Male,119.87555555555552
hj7vCzNyj3g,['News & Politics'],133,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Morocco,Male,49.81333333333335
Is2GVts8f1U,['Film & Animation'],57,UCmN1i-O8AI1Jvsig6lBE82Q,UNK,Egypt,Both,29.88444444444445
IxtTpPoX6Ug,['Nonprofits & Activism'],602,UCxyjdKE-YAl1WHpGVTf94fg,SA,MSA,Female,422.5777777777778
P9REy2shaEc,['People & Blogs'],281,UCWg4b0qHPGP4C8HN2GlA5LA,KW,MSA,Male,17.88888888888889
LET7UkgX2zc,['Science & Technology'],133,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Female,1.7777777777777777
HJ74L1bGSPU,['Education'],291,UC_x9Ji3SYOGGcx9Ezky002A,UNK,MSA,Male,254.8622222222222
ekCxCv3cT1Y,['Education'],699,UCMM7pqZRzJIWk-YZiH5eKIg,AE,MSA,Female,487.8773333333333
UwB1FMI1O1c,['Entertainment'],99,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,21.6
Y7R1HJFdCrQ,['Entertainment'],350,UCYJye5D4xXhDptsbxc7-mBQ,SA,Saudi Arabia,Male,183.5733333333333
fLaY4JggecE,['People & Blogs'],130,UCHhDp_Ib08SyNLc6eGG3XKQ,JO,Jordan,Male,86.62666666666662
bejTlZPqUrs,['Entertainment'],2075,UCu3gicWsMefh35_qGS1Z71Q,EG,Egypt,Female,1423.1173333333331
DcirJ3rNbbQ,['Entertainment'],234,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,15.164444444444444
zArSgF5tU94,['Education'],18,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,7.0755555555555585
7iLckysJuyc,['Nonprofits & Activism'],132,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,100.4266666666667
TbLcb3dfILg,['People & Blogs'],68,UCjxcF4A7pCyWsuJcZOymF_g,EG,MSA,Female,47.846222222222224
0Q9jRZcrUCw,['Education'],188,UCygOfCqymfZMrErVkcFo_aQ,SA,MSA,Male,10.666666666666668
cC2JLH3gdlk,['Film & Animation'],192,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,123.43111111111106
LjIyRfHN_WI,['Science & Technology'],136,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,Jordan,Male,1.7777777777777777
Vu388TFu-xA,['Education'],2350,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2069.777777777781
0Ay3c5bz1lg,['Entertainment'],101,UCezzgfySwb2mDAQn8OakGSg,LB,Lebanon,Female,77.77777777777777
AEICnIdNwtk,['Education'],113,UCx9X-PL8pDFIzUFu5EAXAqw,UNK,MSA,Male,97.4577777777778
TDPPpQ_eIx4,['Science & Technology'],142,UCf0Tn4u0rSX6TUrCnSJQjbw,EG,Egypt,Male,111.87911111111114
ZiLxfufJEBY,['Education'],634,UCokhouEcwFerhslnAMPT7-g,DE,MSA,Both,454.87999999999977
RJdN5zvialo,['Education'],185,UCIKJa3Rg5Tb3NJ0dYyVZ-hQ,IN,Jordan,Male,153.84444444444443
2SiBGYBdvNE,['People & Blogs'],15,UCrPacAIKgogmBswfSSbu7hA,UNK,Lebanon,Female,11.418666666666667
ajLQ7qN9MO4,['People & Blogs'],451,UCsRG4m1eXaAsSVEMAagmqEw,JO,Jordan,Female,393.0986666666664
loWF_bt1Jeg,['Entertainment'],1082,UCZdXCDG3MVIMeezeefHmW4A,SA,Saudi Arabia,Male,707.9377777777779
K_Drvpltj-E,['Education'],94,UCv9oAJoQVl2KeIz5bB2aYHw,KW,MSA,Male,64.08800000000001
sNgxxikpKAQ,['Comedy'],62,UCIuhdZba2ipdYySlg8-1xsQ,KW,MSA,Male,35.2
Ui8RJJLkRUg,['Entertainment'],104,UC_Ds7nedV3NqYf0zhpYti4A,SA,MSA,Male,77.70666666666666
U7uX3mRC1_U,['Entertainment'],605,UCtAUHu0stm1w5Sw_m1CaIKw,SA,Saudi Arabia,Male,285.83111111111106
75_06jWaIeA,['Education'],118,UCngY1dGAfuUIQVhWUx_Rulw,UNK,MSA,Male,103.624
mQmPqLB6q8Q,['People & Blogs'],56,UCyc_bBORevzaBODE0KCol3Q,TR,Iraq,Male,26.02666666666667
ldWmpw5dwcM,['Film & Animation'],123,UCmN1i-O8AI1Jvsig6lBE82Q,UNK,Egypt,Both,59.71555555555555
xF-pkf3uW9g,['Film & Animation'],252,UC3bZNgVPRAxTfGk4jNrIeug,IT,MSA,Female,96.23111111111106
PR_PJ88GpMY,['Education'],55,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,21.72444444444445
Bq--HATRu2w,['Film & Animation'],334,UCiIZ9Tmk-O5r-PxQxZ86NSg,JO,Jordan,Male,260.2933333333334
EVk6-aJkKHw,['Education'],559,UCdpXeLK1JPWa22pHA-DS-2g,IQ,Iraq,Male,167.05777777777772
JLU41dp1Kag,['Science & Technology'],117,UCeRUyqbZJWDpY15exgIvFCg,IQ,Iraq,Male,94.34666666666664
